# Residuals   
# Time        	p             	Ux            	Uy            
146.7         	1.237146e-04	9.829002e-06	1.641497e-05
146.8         	1.233490e-04	9.810104e-06	1.636981e-05
146.9         	1.230151e-04	9.789977e-06	1.632431e-05
147           	1.226688e-04	9.768630e-06	1.627905e-05
147.1         	1.223270e-04	9.746481e-06	1.623397e-05
147.2         	1.219836e-04	9.723828e-06	1.618913e-05
147.3         	1.216430e-04	9.700843e-06	1.614448e-05
147.4         	1.213049e-04	9.677617e-06	1.610006e-05
147.5         	1.209685e-04	9.654246e-06	1.605583e-05
147.6         	1.206337e-04	9.630764e-06	1.601180e-05
147.7         	1.203013e-04	9.607172e-06	1.596798e-05
147.8         	1.199708e-04	9.583486e-06	1.592437e-05
147.9         	1.196420e-04	9.559718e-06	1.588096e-05
148           	1.193159e-04	9.535867e-06	1.583770e-05
148.1         	1.189916e-04	9.511931e-06	1.579466e-05
148.2         	1.186696e-04	9.487914e-06	1.575180e-05
148.3         	1.183490e-04	9.463820e-06	1.570912e-05
148.4         	1.180303e-04	9.439644e-06	1.566662e-05
148.5         	1.177136e-04	9.415378e-06	1.562429e-05
148.6         	1.173993e-04	9.391031e-06	1.558212e-05
148.7         	1.170892e-04	9.366575e-06	1.554011e-05
148.8         	1.167811e-04	9.341978e-06	1.549833e-05
148.9         	1.164754e-04	9.317252e-06	1.545698e-05
149           	1.161724e-04	9.292368e-06	1.541592e-05
149.1         	1.158732e-04	9.267306e-06	1.537507e-05
149.2         	1.155801e-04	9.242019e-06	1.533451e-05
149.3         	1.152928e-04	9.216470e-06	1.529417e-05
149.4         	1.150173e-04	9.190577e-06	1.525396e-05
149.5         	1.147573e-04	9.164194e-06	1.521382e-05
149.6         	1.145323e-04	9.137132e-06	1.517367e-05
149.7         	1.142510e-04	9.109036e-06	1.513337e-05
149.8         	1.141546e-04	9.079524e-06	1.509298e-05
149.9         	1.135271e-04	9.051853e-06	1.505475e-05
150           	1.131646e-04	9.034167e-06	1.501751e-05
150.1         	1.128578e-04	9.013463e-06	1.497981e-05
150.2         	1.125873e-04	8.990725e-06	1.494173e-05
150.3         	1.130739e-04	8.966878e-06	1.490354e-05
150.4         	1.125091e-04	8.944871e-06	1.486740e-05
150.5         	1.121228e-04	8.929894e-06	1.483032e-05
150.6         	1.114064e-04	8.902454e-06	1.479212e-05
150.7         	1.114562e-04	8.877801e-06	1.475467e-05
150.8         	1.109262e-04	8.856225e-06	1.471892e-05
150.9         	1.105789e-04	8.841067e-06	1.468376e-05
151           	1.102754e-04	8.823160e-06	1.464814e-05
151.1         	1.103695e-04	8.803640e-06	1.461224e-05
151.2         	1.099928e-04	8.784594e-06	1.457747e-05
151.3         	1.095305e-04	8.770412e-06	1.454340e-05
151.4         	1.092851e-04	8.754400e-06	1.450859e-05
151.5         	1.089813e-04	8.735223e-06	1.447331e-05
151.6         	1.087061e-04	8.715900e-06	1.443797e-05
151.7         	1.084285e-04	8.696021e-06	1.440262e-05
151.8         	1.081531e-04	8.675980e-06	1.436730e-05
151.9         	1.078786e-04	8.655826e-06	1.433205e-05
152           	1.076047e-04	8.635590e-06	1.429686e-05
152.1         	1.073314e-04	8.615267e-06	1.426174e-05
152.2         	1.070588e-04	8.594871e-06	1.422670e-05
152.3         	1.067869e-04	8.574409e-06	1.419173e-05
152.4         	1.065156e-04	8.553888e-06	1.415684e-05
152.5         	1.062450e-04	8.533314e-06	1.412204e-05
152.6         	1.059771e-04	8.512694e-06	1.408731e-05
152.7         	1.057115e-04	8.492033e-06	1.405266e-05
152.8         	1.054477e-04	8.471337e-06	1.401809e-05
152.9         	1.051857e-04	8.450611e-06	1.398360e-05
153           	1.049256e-04	8.429854e-06	1.394919e-05
153.1         	1.046684e-04	8.409078e-06	1.391486e-05
153.2         	1.044160e-04	8.388295e-06	1.388062e-05
153.3         	1.041730e-04	8.367482e-06	1.384647e-05
153.4         	1.039541e-04	8.346640e-06	1.381242e-05
153.5         	1.038260e-04	8.325760e-06	1.377849e-05
153.6         	1.034395e-04	8.304845e-06	1.374481e-05
153.7         	1.034542e-04	8.283620e-06	1.371048e-05
153.8         	1.029767e-04	8.262241e-06	1.367592e-05
153.9         	1.026082e-04	8.241343e-06	1.364217e-05
154           	1.023589e-04	8.220929e-06	1.360882e-05
154.1         	1.021204e-04	8.200631e-06	1.357553e-05
154.2         	1.019003e-04	8.180263e-06	1.354229e-05
154.3         	1.017398e-04	8.159797e-06	1.350912e-05
154.4         	1.013760e-04	8.139256e-06	1.347611e-05
154.5         	1.013451e-04	8.118512e-06	1.344296e-05
154.6         	1.011406e-04	8.097483e-06	1.340940e-05
154.7         	1.005695e-04	8.076636e-06	1.337624e-05
154.8         	1.003250e-04	8.056429e-06	1.334412e-05
154.9         	1.000789e-04	8.036531e-06	1.331215e-05
155           	9.983283e-05	8.016590e-06	1.328039e-05
155.1         	9.958742e-05	7.996566e-06	1.324870e-05
155.2         	9.934249e-05	7.976489e-06	1.321715e-05
155.3         	9.913711e-05	7.956381e-06	1.318571e-05
155.4         	9.888809e-05	7.936266e-06	1.315435e-05
155.5         	9.861210e-05	7.916172e-06	1.312328e-05
155.6         	9.835761e-05	7.896162e-06	1.309221e-05
155.7         	9.763861e-05	7.890925e-06	1.306257e-05
155.8         	9.759017e-05	7.858067e-06	1.303283e-05
155.9         	9.733143e-05	7.837946e-06	1.300155e-05
156           	9.709263e-05	7.818137e-06	1.297059e-05
156.1         	9.686220e-05	7.798187e-06	1.293975e-05
156.2         	9.659889e-05	7.778342e-06	1.290895e-05
156.3         	9.641836e-05	7.758537e-06	1.287832e-05
156.4         	9.613029e-05	7.738667e-06	1.284784e-05
156.5         	9.588727e-05	7.718789e-06	1.281741e-05
156.6         	9.565082e-05	7.698944e-06	1.278698e-05
156.7         	9.541502e-05	7.679128e-06	1.275666e-05
156.8         	9.518014e-05	7.659345e-06	1.272637e-05
156.9         	9.494582e-05	7.639594e-06	1.269616e-05
157           	9.480450e-05	7.619893e-06	1.266600e-05
157.1         	9.457957e-05	7.600271e-06	1.263579e-05
157.2         	9.424484e-05	7.580665e-06	1.260596e-05
157.3         	9.401271e-05	7.561098e-06	1.257597e-05
157.4         	9.378073e-05	7.541567e-06	1.254610e-05
157.5         	9.354961e-05	7.522071e-06	1.251628e-05
157.6         	9.331930e-05	7.502608e-06	1.248650e-05
157.7         	9.308967e-05	7.483181e-06	1.245680e-05
157.8         	9.286095e-05	7.463789e-06	1.242716e-05
157.9         	9.263294e-05	7.444432e-06	1.239759e-05
158           	9.240547e-05	7.425119e-06	1.236808e-05
158.1         	9.217855e-05	7.405849e-06	1.233863e-05
158.2         	9.195221e-05	7.386641e-06	1.230924e-05
158.3         	9.172649e-05	7.367469e-06	1.227991e-05
158.4         	9.150144e-05	7.348334e-06	1.225065e-05
158.5         	9.127710e-05	7.329237e-06	1.222144e-05
158.6         	9.105339e-05	7.310177e-06	1.219230e-05
158.7         	9.083022e-05	7.291155e-06	1.216322e-05
158.8         	9.060769e-05	7.272171e-06	1.213420e-05
158.9         	9.038569e-05	7.253235e-06	1.210524e-05
159           	9.016422e-05	7.234345e-06	1.207634e-05
159.1         	8.994345e-05	7.215494e-06	1.204750e-05
159.2         	8.972322e-05	7.196698e-06	1.201872e-05
159.3         	8.950376e-05	7.177947e-06	1.198999e-05
159.4         	8.928489e-05	7.159234e-06	1.196133e-05
159.5         	8.906670e-05	7.140560e-06	1.193274e-05
159.6         	8.884897e-05	7.121925e-06	1.190420e-05
159.7         	8.863177e-05	7.103346e-06	1.187572e-05
159.8         	8.841569e-05	7.084813e-06	1.184730e-05
159.9         	8.820043e-05	7.066326e-06	1.181896e-05
160           	8.798614e-05	7.047907e-06	1.179070e-05
160.1         	8.777240e-05	7.029539e-06	1.176252e-05
160.2         	8.755916e-05	7.011213e-06	1.173446e-05
160.3         	8.734680e-05	6.992929e-06	1.170662e-05
160.4         	8.713548e-05	6.974694e-06	1.167895e-05
160.5         	8.692503e-05	6.956510e-06	1.165145e-05
160.6         	8.671528e-05	6.938370e-06	1.162415e-05
160.7         	8.650664e-05	6.920286e-06	1.159700e-05
160.8         	8.629933e-05	6.902241e-06	1.157003e-05
160.9         	8.609265e-05	6.884234e-06	1.154316e-05
161           	8.588639e-05	6.866266e-06	1.151637e-05
161.1         	8.568054e-05	6.848352e-06	1.148967e-05
161.2         	8.547515e-05	6.830485e-06	1.146304e-05
161.3         	8.526913e-05	6.812657e-06	1.143649e-05
161.4         	8.506390e-05	6.794877e-06	1.140999e-05
161.5         	8.485919e-05	6.777138e-06	1.138356e-05
161.6         	8.465492e-05	6.759438e-06	1.135720e-05
161.7         	8.445106e-05	6.741779e-06	1.133089e-05
161.8         	8.424758e-05	6.724186e-06	1.130464e-05
161.9         	8.404449e-05	6.706649e-06	1.127844e-05
162           	8.384060e-05	6.689150e-06	1.125230e-05
162.1         	8.363738e-05	6.671700e-06	1.122620e-05
162.2         	8.343458e-05	6.654291e-06	1.120016e-05
162.3         	8.323226e-05	6.636924e-06	1.117416e-05
162.4         	8.303030e-05	6.619600e-06	1.114821e-05
162.5         	8.282872e-05	6.602322e-06	1.112231e-05
162.6         	8.262753e-05	6.585083e-06	1.109646e-05
162.7         	8.242665e-05	6.567882e-06	1.107066e-05
162.8         	8.222610e-05	6.550720e-06	1.104491e-05
162.9         	8.202614e-05	6.533612e-06	1.101920e-05
163           	8.182712e-05	6.516548e-06	1.099354e-05
163.1         	8.162852e-05	6.499522e-06	1.096792e-05
163.2         	8.143042e-05	6.482533e-06	1.094236e-05
163.3         	8.123269e-05	6.465591e-06	1.091683e-05
163.4         	8.103548e-05	6.448693e-06	1.089136e-05
163.5         	8.084111e-05	6.431830e-06	1.086594e-05
163.6         	8.064666e-05	6.414975e-06	1.084057e-05
163.7         	8.051589e-05	6.394797e-06	1.081456e-05
163.8         	8.032343e-05	6.377949e-06	1.078921e-05
163.9         	8.013215e-05	6.361481e-06	1.076383e-05
164           	7.994072e-05	6.344923e-06	1.073858e-05
164.1         	7.975118e-05	6.328319e-06	1.071342e-05
164.2         	7.956029e-05	6.311696e-06	1.068833e-05
164.3         	7.936928e-05	6.295092e-06	1.066329e-05
164.4         	7.917856e-05	6.278530e-06	1.063829e-05
164.5         	7.898826e-05	6.262020e-06	1.061335e-05
164.6         	7.879853e-05	6.245556e-06	1.058844e-05
164.7         	7.860918e-05	6.229122e-06	1.056358e-05
164.8         	7.842037e-05	6.212716e-06	1.053877e-05
164.9         	7.823212e-05	6.196340e-06	1.051400e-05
165           	7.804440e-05	6.179993e-06	1.048928e-05
165.1         	7.785713e-05	6.163676e-06	1.046460e-05
165.2         	7.767043e-05	6.147405e-06	1.043998e-05
165.3         	7.748429e-05	6.131162e-06	1.041544e-05
165.4         	7.729881e-05	6.114964e-06	1.039094e-05
165.5         	7.711406e-05	6.098796e-06	1.036650e-05
165.6         	7.692980e-05	6.082652e-06	1.034212e-05
165.7         	7.674591e-05	6.066534e-06	1.031780e-05
165.8         	7.656252e-05	6.050451e-06	1.029356e-05
165.9         	7.637980e-05	6.034401e-06	1.026943e-05
166           	7.619790e-05	6.018373e-06	1.024550e-05
166.1         	7.601666e-05	6.002366e-06	1.022168e-05
166.2         	7.583584e-05	5.986378e-06	1.019796e-05
166.3         	7.565569e-05	5.970412e-06	1.017434e-05
166.4         	7.547631e-05	5.954481e-06	1.015078e-05
166.5         	7.529767e-05	5.938584e-06	1.012731e-05
166.6         	7.512007e-05	5.922716e-06	1.010398e-05
166.7         	7.494326e-05	5.906862e-06	1.008072e-05
166.8         	7.476403e-05	5.891016e-06	1.005746e-05
166.9         	7.458802e-05	5.875279e-06	1.003431e-05
167           	7.441253e-05	5.859466e-06	1.001121e-05
167.1         	2.901456e-05	5.843597e-06	9.988115e-06
167.2         	7.502473e-05	5.929957e-06	1.009456e-05
167.3         	2.910831e-05	5.799871e-06	9.943445e-06
167.4         	7.457414e-05	5.889133e-06	1.004766e-05
167.5         	2.893370e-05	5.765567e-06	9.897370e-06
167.6         	7.418417e-05	5.855457e-06	1.000104e-05
167.7         	2.876811e-05	5.732149e-06	9.851995e-06
167.8         	2.238685e-05	5.822243e-06	9.955119e-06
167.9         	2.238145e-05	5.798065e-06	9.937571e-06
168           	2.219021e-05	5.777236e-06	9.914087e-06
168.1         	2.208011e-05	5.758789e-06	9.890151e-06
168.2         	2.201888e-05	5.741084e-06	9.866832e-06
168.3         	2.197547e-05	5.723925e-06	9.843962e-06
168.4         	2.192270e-05	5.706970e-06	9.821346e-06
168.5         	2.184622e-05	5.690125e-06	9.798785e-06
168.6         	2.179179e-05	5.673292e-06	9.776301e-06
168.7         	2.173078e-05	5.656409e-06	9.753825e-06
168.8         	2.168005e-05	5.639448e-06	9.731336e-06
168.9         	2.163269e-05	5.622316e-06	9.708801e-06
169           	2.159177e-05	5.604953e-06	9.686190e-06
169.1         	2.156202e-05	5.587263e-06	9.663460e-06
169.2         	2.154476e-05	5.569103e-06	9.640546e-06
169.3         	2.157813e-05	5.550207e-06	9.617348e-06
169.4         	2.144482e-05	5.530066e-06	9.593624e-06
169.5         	2.163709e-05	5.508459e-06	9.569762e-06
169.6         	2.126985e-05	5.489697e-06	9.548515e-06
169.7         	2.113111e-05	5.480286e-06	9.528795e-06
169.8         	2.108153e-05	5.467923e-06	9.508051e-06
169.9         	2.175318e-05	5.453399e-06	9.486586e-06
170           	2.129435e-05	5.439603e-06	9.467039e-06
170.1         	2.133121e-05	5.432246e-06	9.446873e-06
170.2         	2.115710e-05	5.414327e-06	9.424258e-06
170.3         	2.092799e-05	5.397794e-06	9.403901e-06
170.4         	2.071239e-05	5.390773e-06	9.385594e-06
170.5         	2.061709e-05	5.383433e-06	9.366772e-06
170.6         	2.097898e-05	5.373760e-06	9.347202e-06
170.7         	2.072617e-05	5.364136e-06	9.328774e-06
170.8         	2.049511e-05	5.359589e-06	9.311101e-06
170.9         	2.045543e-05	5.352558e-06	9.292370e-06
171           	2.037794e-05	5.342629e-06	9.272971e-06
171.1         	2.031653e-05	5.332222e-06	9.253417e-06
171.2         	2.025506e-05	5.321345e-06	9.233730e-06
171.3         	2.019501e-05	5.310278e-06	9.213985e-06
171.4         	2.013583e-05	5.299076e-06	9.194208e-06
171.5         	2.007747e-05	5.287773e-06	9.174414e-06
171.6         	2.001946e-05	5.276385e-06	9.154607e-06
171.7         	1.996200e-05	5.264925e-06	9.134807e-06
171.8         	1.990714e-05	5.253401e-06	9.115137e-06
171.9         	1.985279e-05	5.241821e-06	9.095516e-06
172           	1.979904e-05	5.230211e-06	9.075948e-06
172.1         	1.974653e-05	5.218566e-06	9.056447e-06
172.2         	1.969558e-05	5.206877e-06	9.036957e-06
172.3         	1.964640e-05	5.195156e-06	9.017476e-06
172.4         	1.960015e-05	5.183409e-06	8.998072e-06
172.5         	1.956077e-05	5.171628e-06	8.978756e-06
172.6         	1.953412e-05	5.159814e-06	8.959492e-06
172.7         	1.954027e-05	5.147957e-06	8.940288e-06
172.8         	1.970563e-05	5.136053e-06	8.921196e-06
172.9         	1.963945e-05	5.124118e-06	8.902497e-06
173           	1.964506e-05	5.111732e-06	8.882160e-06
173.1         	1.926399e-05	5.099270e-06	8.862108e-06
173.2         	1.920047e-05	5.087442e-06	8.843206e-06
173.3         	1.916565e-05	5.076028e-06	8.824444e-06
173.4         	1.915622e-05	5.064633e-06	8.805680e-06
173.5         	1.924191e-05	5.053126e-06	8.786940e-06
173.6         	1.899742e-05	5.041510e-06	8.768398e-06
173.7         	1.931068e-05	5.029572e-06	8.749021e-06
173.8         	1.895304e-05	5.017374e-06	8.729004e-06
173.9         	1.881095e-05	5.005570e-06	8.710071e-06
174           	1.875221e-05	4.994261e-06	8.691487e-06
174.1         	1.869760e-05	4.983067e-06	8.672898e-06
174.2         	1.864412e-05	4.971810e-06	8.654284e-06
174.3         	1.859176e-05	4.960466e-06	8.635631e-06
174.4         	1.854995e-05	4.949053e-06	8.616955e-06
174.5         	1.853350e-05	4.937594e-06	8.598253e-06
174.6         	1.851716e-05	4.926125e-06	8.579506e-06
174.7         	1.838467e-05	4.914638e-06	8.561016e-06
174.8         	1.833367e-05	4.903149e-06	8.542361e-06
174.9         	1.828278e-05	4.891657e-06	8.523742e-06
175           	1.823222e-05	4.880165e-06	8.505163e-06
175.1         	1.820763e-05	4.868675e-06	8.486616e-06
175.2         	1.831645e-05	4.857217e-06	8.468066e-06
175.3         	1.826185e-05	4.845783e-06	8.449429e-06
175.4         	1.806592e-05	4.834336e-06	8.431506e-06
175.5         	1.800813e-05	4.822892e-06	8.413137e-06
175.6         	1.793588e-05	4.811454e-06	8.394876e-06
175.7         	1.788812e-05	4.800032e-06	8.376577e-06
175.8         	1.783644e-05	4.788629e-06	8.358329e-06
175.9         	1.778751e-05	4.777249e-06	8.340093e-06
176           	1.786111e-05	4.765883e-06	8.321878e-06
176.1         	1.782344e-05	4.754550e-06	8.303496e-06
176.2         	1.767392e-05	4.743199e-06	8.285619e-06
176.3         	1.762665e-05	4.731885e-06	8.267422e-06
176.4         	1.755350e-05	4.720579e-06	8.249385e-06
176.5         	1.750990e-05	4.709314e-06	8.231312e-06
176.6         	1.744438e-05	4.698095e-06	8.213215e-06
176.7         	1.739552e-05	4.686905e-06	8.195175e-06
176.8         	1.734689e-05	4.675750e-06	8.177162e-06
176.9         	1.729792e-05	4.664616e-06	8.159175e-06
177           	1.724798e-05	4.653500e-06	8.141216e-06
177.1         	1.719745e-05	4.642415e-06	8.123279e-06
177.2         	1.714770e-05	4.631366e-06	8.105364e-06
177.3         	1.709885e-05	4.620338e-06	8.087480e-06
177.4         	1.705010e-05	4.609330e-06	8.069623e-06
177.5         	1.700461e-05	4.598321e-06	8.051797e-06
177.6         	1.695730e-05	4.587306e-06	8.034008e-06
177.7         	1.690962e-05	4.576315e-06	8.016359e-06
177.8         	1.686240e-05	4.565346e-06	7.998780e-06
177.9         	1.681563e-05	4.554395e-06	7.981272e-06
178           	1.677088e-05	4.543464e-06	7.963845e-06
178.1         	1.672638e-05	4.532522e-06	7.946462e-06
178.2         	1.668090e-05	4.521596e-06	7.929104e-06
178.3         	1.663547e-05	4.510686e-06	7.911772e-06
178.4         	1.659017e-05	4.499794e-06	7.894528e-06
178.5         	1.654500e-05	4.488921e-06	7.877362e-06
178.6         	1.649995e-05	4.478067e-06	7.860244e-06
178.7         	1.645502e-05	4.467234e-06	7.843166e-06
178.8         	1.641022e-05	4.456425e-06	7.826137e-06
178.9         	1.636554e-05	4.445641e-06	7.809142e-06
179           	1.632101e-05	4.434875e-06	7.792181e-06
179.1         	1.627661e-05	4.424127e-06	7.775258e-06
179.2         	1.623233e-05	4.413399e-06	7.758362e-06
179.3         	1.618814e-05	4.402690e-06	7.741504e-06
179.4         	1.614409e-05	4.391999e-06	7.724670e-06
179.5         	1.610021e-05	4.381331e-06	7.707872e-06
179.6         	1.605644e-05	4.370691e-06	7.691098e-06
179.7         	1.601261e-05	4.360078e-06	7.674353e-06
179.8         	1.596920e-05	4.349490e-06	7.657660e-06
179.9         	1.592554e-05	4.338927e-06	7.640995e-06
180           	1.588180e-05	4.328398e-06	7.624356e-06
180.1         	1.583799e-05	4.317907e-06	7.607750e-06
180.2         	1.579508e-05	4.307441e-06	7.591189e-06
180.3         	1.575228e-05	4.296998e-06	7.574688e-06
180.4         	1.570909e-05	4.286572e-06	7.558258e-06
180.5         	1.566621e-05	4.276168e-06	7.541884e-06
180.6         	1.562354e-05	4.265783e-06	7.525532e-06
180.7         	1.558095e-05	4.255426e-06	7.509207e-06
180.8         	1.553810e-05	4.245094e-06	7.492905e-06
180.9         	1.549459e-05	4.234789e-06	7.476624e-06
181           	1.545128e-05	4.224532e-06	7.460366e-06
181.1         	1.540862e-05	4.214311e-06	7.444131e-06
181.2         	1.536667e-05	4.204112e-06	7.427919e-06
181.3         	1.532461e-05	4.193932e-06	7.411731e-06
181.4         	1.528179e-05	4.183774e-06	7.395563e-06
181.5         	1.523924e-05	4.173650e-06	7.379418e-06
